ScenarioID,EgoID,Prompt,Trajectory_Longitudinal,Trajectory_Lateral
DEU_LocationALower33-1_3325001_T-25025,12017,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 34.6 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 12006: It is driving on the right-adjacent lane in the same direction Its velocity is 24.7 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 12008: It is driving on the right-adjacent lane in the same direction Its velocity is 24.7 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 12013: It is driving on the right-adjacent lane in the same direction Its velocity is 24.1 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 12015: It is driving on the same lane Its velocity is 34.5 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is 736.2 sec.
    - car 12022: It is driving on the same lane Its velocity is 31.4 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationALower54-1_541451_T-1475,10127,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 29.4 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10112: It is driving on the right-adjacent lane in the same direction Its velocity is 27.7 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 10119: It is driving on the same lane Its velocity is 33.3 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.5 m/s². The time-to-collision is inf sec.
    - car 10122: It is driving on the same lane Its velocity is 31.1 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.6 m/s². The time-to-collision is inf sec.
    - car 10125: It is driving on the right-adjacent lane in the same direction Its velocity is 30.0 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 10129: It is driving on the right-adjacent lane in the same direction Its velocity is 29.3 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10131: It is driving on the same lane Its velocity is 32.0 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10133: It is driving on the right-adjacent lane in the same direction Its velocity is 28.8 m/s, orientation is -0.008 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10134: It is driving on the same lane Its velocity is 31.8 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationELower16-1_1618776_T-18800,10785,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 30.2 m/s, orientation is 0.005 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 10778: It is driving on the left-adjacent lane in the same direction Its velocity is 31.3 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 10780: It is driving on the same lane Its velocity is 27.6 m/s, orientation is -0.009 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10782: It is driving on the left-adjacent lane in the same direction Its velocity is 30.5 m/s, orientation is 0.003 rad, steering angle is 0.000 rad, and acceleration is 0.7 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationAUpper33-1_334401_T-4425,10388,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 31.3 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10379: It is driving on the right-adjacent lane in the same direction Its velocity is 29.7 m/s, orientation is 3.119 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 1.3 sec.
    - truck 10381: It is driving on the right-adjacent lane in the same direction Its velocity is 24.6 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
    - car 10384: It is driving on the same lane Its velocity is 32.0 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is 0.9 sec.
    - car 10386: It is driving on the right-adjacent lane in the same direction Its velocity is 25.2 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10390: It is driving on the same lane Its velocity is 28.9 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10391: It is driving on the right-adjacent lane in the same direction Its velocity is 27.0 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 10393: It is driving on the same lane Its velocity is 28.2 m/s, orientation is -3.142 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationALower52-1_5217901_T-17925,11506,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 31.1 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 11500: It is driving on the same lane Its velocity is 29.8 m/s, orientation is 0.020 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationELower16-1_1620476_T-20500,10863,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 38.6 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.6 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 10857: It is driving on the right-adjacent lane in the same direction Its velocity is 34.1 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - truck 10860: It is driving on the right-adjacent lane in the same direction Its velocity is 23.7 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10865: It is driving on the same lane Its velocity is 34.4 m/s, orientation is 0.011 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10868: It is driving on the same lane Its velocity is 35.8 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane
DEU_LocationAUpper33-1_3318926_T-18950,11522,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 31.5 m/s, orientation is -3.133 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 11521: It is driving on the left-adjacent lane in the same direction Its velocity is 32.8 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11524: It is driving on the left-adjacent lane in the same direction Its velocity is 32.1 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - car 11527: It is driving on the left-adjacent lane in the same direction Its velocity is 34.0 m/s, orientation is -3.104 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper33-1_3321501_T-21525,11741,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 31.4 m/s, orientation is 3.106 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 11738: It is driving on the right-adjacent lane in the same direction Its velocity is 29.6 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 1.2 sec.
    - car 11739: It is driving on the same lane Its velocity is 31.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 1.2 sec.
    - truck 11740: It is driving on the right-adjacent lane in the same direction Its velocity is 24.1 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
    - car 11743: It is driving on the same lane Its velocity is 33.0 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 11744: It is driving on the right-adjacent lane in the same direction Its velocity is 27.3 m/s, orientation is 3.110 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
",keep,right
DEU_LocationAUpper31-1_316551_T-6575,10524,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 30.2 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10522: It is driving on the right-adjacent lane in the same direction Its velocity is 30.2 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10527: It is driving on the right-adjacent lane in the same direction Its velocity is 26.9 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10528: It is driving on the right-adjacent lane in the same direction Its velocity is 25.5 m/s, orientation is -3.142 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10533: It is driving on the right-adjacent lane in the same direction Its velocity is 26.0 m/s, orientation is 3.133 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane
DEU_LocationALower54-1_544051_T-4075,10368,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 36.7 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10354: It is driving on the right-adjacent lane in the same direction Its velocity is 33.2 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10358: It is driving on the right-adjacent lane in the same direction Its velocity is 32.8 m/s, orientation is -0.005 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10360: It is driving on the right-adjacent lane in the same direction Its velocity is 32.3 m/s, orientation is 0.006 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 10362: It is driving on the same lane Its velocity is 37.3 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10364: It is driving on the right-adjacent lane in the same direction Its velocity is 30.5 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.5 m/s². The time-to-collision is inf sec.
    - car 10371: It is driving on the right-adjacent lane in the same direction Its velocity is 37.9 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 10375: It is driving on the same lane Its velocity is 34.6 m/s, orientation is -0.031 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationALower54-1_546301_T-6325,10553,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 25.9 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10543: It is driving on the right-adjacent lane in the same direction Its velocity is 24.7 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 10545: It is driving on the right-adjacent lane in the same direction Its velocity is 24.3 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 10547: It is driving on the same lane Its velocity is 28.7 m/s, orientation is 0.006 rad, steering angle is 0.000 rad, and acceleration is 0.7 m/s². The time-to-collision is inf sec.
    - car 10548: It is driving on the right-adjacent lane in the same direction Its velocity is 23.9 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10549: It is driving on the same lane Its velocity is 27.9 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is 0.7 m/s². The time-to-collision is inf sec.
    - car 10552: It is driving on the same lane Its velocity is 25.2 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is 24.1 sec.
    - car 10554: It is driving on the right-adjacent lane in the same direction Its velocity is 26.4 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10556: It is driving on the same lane Its velocity is 26.5 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 10557: It is driving on the right-adjacent lane in the same direction Its velocity is 26.4 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 10559: It is driving on the same lane Its velocity is 28.1 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationELower16-1_169801_T-9825,10416,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 39.6 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - truck 10411: It is driving on the right-adjacent lane in the same direction Its velocity is 24.8 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationAUpper31-1_313526_T-3550,10272,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 30.4 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10263: It is driving on the right-adjacent lane in the same direction Its velocity is 22.2 m/s, orientation is 3.138 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 10267: It is driving on the same lane Its velocity is 28.7 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is 1.6 sec.
    - car 10276: It is driving on the left-adjacent lane in the same direction Its velocity is 30.6 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationAUpper33-1_337801_T-7825,10634,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 36.9 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10627: It is driving on the right-adjacent lane in the same direction Its velocity is 29.7 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10631: It is driving on the right-adjacent lane in the same direction Its velocity is 29.8 m/s, orientation is 3.138 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - truck 10636: It is driving on the right-adjacent lane in the same direction Its velocity is 27.6 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper52-1_5217801_T-17825,11505,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 39.2 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 11499: It is driving on the right-adjacent lane in the same direction Its velocity is 29.4 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 11502: It is driving on the right-adjacent lane in the same direction Its velocity is 32.1 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is inf sec.
    - car 11503: It is driving on the same lane Its velocity is 35.7 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is 0.8 sec.
    - car 11507: It is driving on the right-adjacent lane in the same direction Its velocity is 36.5 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 11508: It is driving on the same lane Its velocity is 41.8 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 11509: It is driving on the right-adjacent lane in the same direction Its velocity is 37.1 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationALower53-1_535526_T-5550,10440,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 30.4 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 10427: It is driving on the right-adjacent lane in the same direction Its velocity is 26.1 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10435: It is driving on the same lane Its velocity is 30.1 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - truck 10437: It is driving on the right-adjacent lane in the same direction Its velocity is 24.8 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10442: It is driving on the same lane Its velocity is 30.1 m/s, orientation is 0.003 rad, steering angle is 0.000 rad, and acceleration is 0.5 m/s². The time-to-collision is inf sec.
    - car 10443: It is driving on the right-adjacent lane in the same direction Its velocity is 24.8 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
    - car 10445: It is driving on the right-adjacent lane in the same direction Its velocity is 24.7 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10447: It is driving on the same lane Its velocity is 30.2 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.6 m/s². The time-to-collision is inf sec.
    - car 10449: It is driving on the right-adjacent lane in the same direction Its velocity is 27.0 m/s, orientation is -0.006 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10450: It is driving on the same lane Its velocity is 29.3 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper54-1_547201_T-7225,10646,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 37.6 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 10643: It is driving on the right-adjacent lane in the same direction Its velocity is 24.2 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - truck 10649: It is driving on the right-adjacent lane in the same direction Its velocity is 24.0 m/s, orientation is -3.134 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper31-1_3125551_T-25575,12076,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 34.0 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is 0.7 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 12071: It is driving on the right-adjacent lane in the same direction Its velocity is 33.6 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 12073: It is driving on the right-adjacent lane in the same direction Its velocity is 32.8 m/s, orientation is 3.112 rad, steering angle is 0.000 rad, and acceleration is -0.6 m/s². The time-to-collision is inf sec.
    - car 12082: It is driving on the right-adjacent lane in the same direction Its velocity is 32.9 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane
